Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
2272,ILLR,Technology,Software - Application,NASDAQ,98.76,61,32,14,2,1.19,41563487.334579706,176865904.0,0.0075,-31.21,978305,11851193,7324620,0.052
2273,FFA,Financial Services,Asset Management,NYSE,98.75,61,60,60,60,22.37,462324412.40533066,19988086.0,0.0007,-3.29,18391,27410,27982,-0.051
2274,LGCY,Consumer Defensive,Education & Training Services,NYSE ARCA,98.75,61,31,78,70,11.73,140564137.83626747,12652038.0,0.0047,-20.2,47100,43243,53490,0.15
2275,PROV,Financial Services,Banks - Regional,NASDAQ,98.74,61,59,64,53,17.21,106000067.22118759,6253691.0,0.007900001,-1.21,4080,4950,6148,-0.112
2276,TFX,Healthcare,Medical Instruments & Supplies,S&P 600,98.73,61,60,70,20,132.1,5694919916.019608,44270211.0,0.08229999,-5.42,405060,441553,528574,0.323
2277,FELE,Industrials,Specialty Industrial Machinery,S&P 600,98.72,61,69,60,55,105.59,4346647862.8098755,44182232.0,0.0171,-5.33,273109,304396,287359,0.099
2278,XEL,Utilities,Utilities - Regulated Electric,S&P 500,98.71,61,62,59,49,81.67,49629430020.0,624269560.0,0.059299998,-3.04,4831370,5568100,5604312,0.029
2279,ETV,Financial Services,Asset Management,NYSE,98.71,61,60,59,59,14.62,1739643033.5616665,116754569.0,0.84,-2.01,139245,157998,164117,-0.081
2280,GFF,Industrials,Building Products & Equipment,S&P 600,98.71,61,81,73,57,90.62,4035346349.3512344,45866631.0,0.0468,-7.13,247488,358489,348293,-0.011
2281,POWWP,Industrials,Aerospace & Defense,NASDAQ,98.69,61,51,64,60,24.6,,,0.18,-3.51,2120,1820,2224,0.532
2282,GLBE,Consumer Cyclical,Internet Retail,NASDAQ,98.67,61,44,29,33,36.21,5146520757.72084,167967391.0,0.031,-13.66,1438372,1662380,1697362,0.328
2283,NMS,Financial Services,Asset Management,NYSE,98.66,61,52,59,52,12.2,76208649.38754272,6231288.0,0.0013,-2.32,15240,11950,11130,
2284,VRDN,Healthcare,Biotechnology,NASDAQ,98.66,61,19,13,92,19.27,1945735849.5145988,110427682.0,0.134,-43.8,1692200,2283746,2070630,0.958
2285,BOE,Financial Services,Asset Management,NYSE,98.66,61,60,57,60,11.91,671649505.7580471,55600125.0,0.0011,-2.22,83048,90602,101379,-0.018
2286,CLSK,Financial Services,Capital Markets,S&P 600,98.64,61,88,35,36,14.52,4693371638.672195,256608606.0,0.4584,-38.5,29611090,22216843,23166002,-0.249
2287,SPXC,Industrials,Building Products & Equipment,S&P 400,98.64,61,75,76,77,219.8,10847048201.082916,50064839.0,0.0418,-10.9,549520,886796,773872,0.174
2288,LIN,Basic Materials,Specialty Chemicals,S&P 500,98.62,61,61,66,48,506.32,230105633842.6776,462347310.0,0.0153,-2.87,1880280,2297053,2298908,0.082
2289,RIVN,Consumer Cyclical,Auto Manufacturers,NASDAQ,98.62,61,30,74,66,16.46,21888721409.574238,1342866407.0,0.14109999,-27.46,28754660,37763960,36247376,0.114
2290,INVH,Real Estate,REIT - Residential,S&P 500,98.62,61,62,40,27,29.78,17375727213.0,594041956.0,0.039100002,-13.05,3886694,5315588,5358182,0.092
2291,FLR,Industrials,Engineering & Construction,S&P 400,98.61,61,70,63,51,52.19,6391294206.528717,139669896.0,0.0854,-9.23,1972892,2411584,2561456,-0.08
2292,WF,Financial Services,Banks - Regional,NYSE,98.6,61,38,82,87,65.07,14758826476.25542,242584261.0,0.0007,-23.18,164580,195476,191142,0.059
2293,TY,Financial Services,Asset Management,NYSE,98.59,61,63,57,49,34.87,1876476821.25,53233385.0,0.02,-1.77,30550,38036,34594,-0.031
2294,AYI,Industrials,Electrical Equipment & Parts,S&P 400,98.59,61,70,34,36,330.14,9249460464.410156,30315168.0,0.0496,-13.16,257743,425947,398532,0.049
2295,APD,Basic Materials,Specialty Chemicals,S&P 500,98.58,61,49,69,44,297.87,62043291646.01196,222680686.0,0.0143,-3.28,1010598,1446222,1345199,0.088
2296,CPSH,Technology,Electronic Components,NASDAQ,98.58,61,86,87,95,4.44,162422814.5029335,18006963.0,0.0517,-69.15,291284,879078,2202548,-0.064
2297,VRTX,Healthcare,Biotechnology,S&P 500,98.56,61,60,32,52,477.36,113588078492.92746,253805417.0,0.0199,-6.02,1243640,1793656,1602040,0.078
2298,TWFG,Financial Services,Insurance Brokers,NASDAQ,98.55,61,33,16,26,25.87,243955798.1896057,12997112.0,0.07,-29.8,118430,147270,195668,0.353
2299,TLNCU,Financial Services,Shell Companies,NASDAQ,98.54,61,50,48,42,11.0,,,2.47,-0.36,30,273,412,
2300,EDN,Utilities,Utilities - Regulated Electric,NYSE,98.54,61,34,25,35,25.71,1314950472.0030212,47574186.0,0.0879,-29.95,47799,76333,114523,-0.0
2301,NBHC,Financial Services,Banks - Regional,S&P 600,98.54,61,68,68,58,43.16,1873600166.2744446,44790822.0,0.056999996,-1.6,496530,466970,406098,0.337
2302,DTE,Utilities,Utilities - Regulated Electric,S&P 500,98.52,61,64,62,46,149.46,29721004062.546753,208028313.0,0.0296,-3.34,1132356,1283338,1382647,0.158
2303,ELS,Real Estate,REIT - Residential,S&P 400,98.52,61,50,51,48,66.05,11979522737.587566,193937553.0,0.0464,-4.28,1872275,1600901,1587133,0.012
2304,ARTNA,Utilities,Utilities - Regulated Water,NASDAQ,98.52,61,51,38,49,34.45,335750728.48615265,10324438.0,0.0095999995,-1.29,29094,34284,35748,0.073
2305,FOR,Real Estate,Real Estate - Development,NYSE,98.52,61,80,71,57,28.32,1401209860.4850826,51008733.0,0.0254,-7.87,155801,155137,156542,-0.03
2306,DUK,Utilities,Utilities - Regulated Electric,S&P 500,98.51,60,53,58,45,130.52,95679846329.46274,779596217.0,0.023,-2.95,3478506,3833348,3590435,0.113
2307,MTN,Consumer Cyclical,Resorts & Casinos,S&P 400,98.51,60,51,28,27,144.06,4760575831.086884,35633051.0,0.344,-16.24,701820,794386,787336,-0.047
2308,VTOL,Energy,Oil & Gas Equipment & Services,S&P 600,98.49,60,55,81,77,45.71,1232786076.8900452,29605814.0,0.0251,-9.27,156730,252613,228388,0.109
2309,NERV,Healthcare,Biotechnology,NASDAQ,98.47,60,85,97,92,4.45,228750554.08112717,46588709.0,0.026700001,-64.29,179620,312316,246134,
2310,HBAN,Financial Services,Banks - Regional,S&P 500,98.47,60,62,54,65,17.36,33163857640.58232,2027130587.0,0.028099999,-10.79,28541743,24009894,23132122,0.336
2311,RCMT,Industrials,Conglomerates,NASDAQ,98.47,60,79,89,36,27.63,153163342.86593628,7087614.0,0.0423,-14.98,35030,61383,70462,-0.017
2312,NEE,Utilities,Utilities - Regulated Electric,S&P 500,98.45,60,61,78,73,89.78,181468526654.9137,2085605358.0,0.0001,-9.08,9122120,11181406,12294784,0.073
2313,BAX,Healthcare,Medical Instruments & Supplies,S&P 500,98.45,60,56,20,24,22.4,9699288324.871124,516469008.0,0.1233,-30.09,5296544,6087251,6369056,0.029
2314,SBH,Consumer Cyclical,Specialty Retail,S&P 600,98.45,60,60,76,84,14.64,1267024668.6031857,95408486.0,0.2802,-18.3,1213910,1467253,1476988,0.023
2315,KGEI,Energy,Oil & Gas E&P,NASDAQ,98.41,60,24,71,16,5.31,182430009.36237144,35630862.0,2.55,-35.79,117930,207080,216786,0.195
2316,MGYR,Financial Services,Banks - Regional,NASDAQ,98.39,60,50,57,63,18.29,111805206.76932907,6462729.0,0.0011999999,-8.55,3630,3416,3286,0.072
2317,OVBC,Financial Services,Banks - Regional,NASDAQ,98.37,60,64,78,80,42.14,226363642.5057907,4711002.0,0.0091,-16.85,56380,44666,43158,0.011
2318,FTAIM,Industrials,Aerospace & Defense,NASDAQ,98.35,60,56,54,56,27.52,,,2.24,0.11,3220,8213,6450,0.655
2319,WLKP,Basic Materials,Chemicals,NYSE,98.34,60,62,63,52,22.05,808188039.156189,35245880.0,0.0054,-7.66,32040,26450,26520,0.286
2320,PB,Financial Services,Banks - Regional,S&P 400,98.33,60,59,52,44,72.68,6954939261.104774,100854689.0,0.0582,-5.85,887020,1368010,1168220,0.199
2321,LSF,Consumer Defensive,Packaged Foods,NYSE ARCA,98.32,60,92,16,8,4.2,38625261.37505436,11004348.0,0.011,-46.15,35630,65866,62556,0.15
2322,ONL,Real Estate,REIT - Office,NYSE,98.32,60,76,65,27,2.58,169353603.72394753,56830068.0,0.0094,-15.41,190110,494873,431988,-0.039
2323,NRK,Financial Services,Asset Management,NYSE,98.31,60,60,64,54,10.36,926438918.4967117,87235304.0,0.0058999998,-3.81,202170,233390,253420,
2324,AGNC,Real Estate,REIT - Mortgage,NASDAQ,98.31,60,67,68,79,10.59,11949943546.359894,1147929272.0,0.08140001,-13.13,20298706,17413365,16356513,
2325,BACCU,Financial Services,Shell Companies,NASDAQ,98.3,60,56,50,49,11.12,,,0.03,-5.36,220,4296,2904,
2326,MPAA,Consumer Cyclical,Auto Parts,NASDAQ,98.29,60,76,35,73,13.54,212473159.3012371,19210954.0,0.0832,-25.28,92810,140270,121002,-0.099
2327,WBX,Technology,Electronic Components,NYSE,98.28,60,99,97,98,3.95,52727458.11294079,17517428.0,0.0156,-49.55,49730,341273,208756,-0.211
2328,BBDO,Financial Services,Banks - Regional,NYSE,98.27,60,47,77,87,3.21,33086329857.361988,10570712028.0,0.0001,-15.53,77137,75065,79607,0.105
2329,CGEN,Healthcare,Biotechnology,NASDAQ,98.27,60,70,91,58,2.28,248757603.50435257,94584636.0,0.0179,-29.63,221336,270305,407045,-0.047
2330,PSA,Real Estate,REIT - Industrial,S&P 500,98.27,60,70,60,36,315.01,53311488638.69849,175545748.0,0.0513,0.48,1383770,1134696,1033194,0.032
2331,DAN,Consumer Cyclical,Auto Parts,S&P 600,98.25,60,74,95,92,27.07,3832626085.074543,108235699.0,0.0416,-31.57,1172171,2044510,1628148,0.049
2332,VKTX,Healthcare,Biotechnology,NASDAQ,98.23,60,70,55,24,34.79,3801298946.6994667,116105643.0,0.2028,-19.37,1816140,2612736,2370298,
2333,TRTX,Real Estate,REIT - Mortgage,NYSE,98.23,60,57,53,66,8.62,649388926.1092587,77308209.0,0.044499997,-12.49,628400,720113,648366,0.119
2334,GLP,Energy,Oil & Gas Midstream,NYSE,98.21,60,47,45,36,48.38,1608206554.5836258,33971410.0,0.010299999,-14.39,56274,134024,115556,0.159
2335,RMM,Financial Services,Asset Management,NYSE,98.21,60,63,57,51,14.37,286619407.5960846,19739628.0,0.94,-3.43,39870,39460,39572,
2336,AES,Utilities,Utilities - Diversified,S&P 500,98.19,60,67,64,75,14.84,10462023704.119616,713157713.0,0.0249,-15.92,6715871,7998623,8656406,0.087
2337,VLRS,Industrials,Airlines,NYSE,98.19,60,84,61,92,7.56,898168387.5162172,114855290.0,0.0279,-30.0,605000,672300,660840,0.136
2338,JBLU,Industrials,Airlines,S&P 600,98.18,60,79,58,56,5.27,2034943272.1273298,372018894.0,0.2019,-18.92,33976470,30539776,28026650,0.047
2339,CBFV,Financial Services,Banks - Regional,NASDAQ,98.11,60,68,66,71,35.9,181802379.014019,5072611.0,0.020299999,-4.9,5844,8021,6750,0.202
2340,IP,Consumer Cyclical,Packaging & Containers,S&P 500,98.11,60,39,19,30,42.16,17722933766.163025,529516974.0,0.1499,-24.89,5933099,6075463,5944835,0.134
2341,CVCO,Consumer Cyclical,Residential Construction,S&P 600,98.1,60,74,45,46,569.77,4122608563.157715,7683979.0,0.0828,-20.09,97609,111556,127301,0.082
2342,RFMZ,Financial Services,Asset Management,NYSE,98.08,60,62,56,50,13.18,321686710.8989458,24351757.0,0.66,-2.51,45820,38576,47790,
2343,EEA,Financial Services,Asset Management,NYSE,98.07,60,61,46,62,10.84,73188425.55763245,6820916.0,0.0004,-5.16,21244,34701,41544,0.491
2344,IIM,Financial Services,Asset Management,NYSE,98.06,60,59,53,55,12.38,587622762.7661247,47085159.0,0.0016,-6.0,93700,94526,101330,0.018
2345,P,Technology,Computer Hardware,S&P 400,98.06,60,59,66,56,75.19,26409454253.594513,332152604.0,0.0436,-25.25,2262160,2883500,3384524,
2346,HCC,Basic Materials,Coking Coal,S&P 600,98.02,60,74,84,91,80.07,4991897724.901642,52801964.0,0.1117,-23.99,543580,688716,790594,0.54
2347,NYT,Communication Services,Publishing,S&P 400,98.01,60,52,83,83,70.17,12173693443.600273,161862699.0,0.071100004,-19.44,1430960,1726440,1681158,0.121
2348,FBIN,Industrials,Building Products & Equipment,S&P 400,98.0,60,48,20,38,51.27,4645285494.155422,119293417.0,0.1034,-20.93,1878616,2634902,2621145,-0.021
2349,HRB,Consumer Cyclical,Personal Services,S&P 400,97.99,60,30,14,16,40.83,4879000580.192799,126760207.0,0.22600001,-30.86,1695059,2021493,2192085,0.053
2350,ECCC,Financial Services,Asset Management,NYSE,97.98,60,56,60,60,24.9,,,0.46,-0.4,2950,2783,4186,-0.191
2351,CNOBP,Financial Services,Banks - Regional,NASDAQ,97.98,60,56,59,56,25.14,,,0.83,0.1,2299,4909,4993,0.655
2352,KLXE,Energy,Oil & Gas Equipment & Services,NASDAQ,97.97,60,38,90,82,2.4,54558219.84989333,19911759.0,0.0686,-46.67,236580,261723,313510,-0.06
2353,RSKD,Technology,Software - Application,NYSE,97.96,60,60,35,25,5.02,702895901.4436169,144036042.0,0.019299999,-11.62,572510,970896,1079142,0.071
2354,GRX,Financial Services,Asset Management,NYSE,97.95,60,51,44,50,9.56,135757167.5496559,15050683.0,0.0005,-4.88,19267,23495,22189,
2355,EPRT,Real Estate,REIT - Retail,S&P 600,97.94,60,47,54,40,32.34,6612801287.401743,216245955.0,0.1014,-6.88,1751292,2036630,1949872,0.228
2356,MLYS,Healthcare,Biotechnology,NASDAQ,97.93,60,53,79,93,27.0,2598690181.5,82498101.0,0.1328,-43.34,637480,1373733,1585764,
2357,HAS,Consumer Cyclical,Leisure,S&P 500,97.9,60,54,78,82,88.79,12192252670.562805,141490692.0,0.056700002,-17.0,2892230,2335796,2286448,0.127
2358,RGS,Consumer Cyclical,Personal Services,NASDAQ,97.89,60,51,75,45,27.54,70565490.1480751,2498778.0,0.024300002,-12.57,7550,6360,6808,-0.08
2359,DTSQU,Financial Services,Shell Companies,NASDAQ,97.89,60,52,50,51,11.49,,,,-32.41,10,546,906,
2360,SFD,Consumer Defensive,Packaged Foods,NASDAQ,97.88,60,53,81,60,26.1,10163517673.270067,393477263.0,0.0709,-12.43,1325120,1293676,1269652,0.008
2361,NTR,Basic Materials,Agricultural Inputs,NYSE,97.87,60,32,72,77,68.54,32905615680.315613,480023548.0,0.0053,-19.7,1933790,2869456,2711706,0.19
2362,ETN,Industrials,Specialty Industrial Machinery,S&P 500,97.87,60,72,73,40,404.07,155552982369.99512,388300000.0,0.023699999,-7.2,1983808,2267079,2374141,0.168
2363,PRMB,Consumer Defensive,Beverages - Non-Alcoholic,NYSE,97.86,60,74,28,16,22.79,8999140060.753258,362868562.0,0.4355,-31.02,2150360,2861353,3154068,0.008
2364,EHC,Healthcare,Medical Care Facilities,S&P 400,97.86,60,31,36,23,112.89,10500222466.634216,99199080.0,0.0387,-11.8,899775,1119225,975757,0.09
2365,ZETA,Technology,Software - Infrastructure,NYSE,97.85,60,56,55,72,19.38,5705506792.555222,249257621.0,0.1383,-22.17,7247680,8708346,9113540,0.499
2366,JEF,Financial Services,Capital Markets,S&P 400,97.83,59,52,27,62,55.86,10777671474.591156,204432307.0,0.025799999,-21.37,1705077,2398672,2137039,0.266
2367,CAMT,Technology,Semiconductor Equipment & Materials,NASDAQ,97.83,59,87,92,89,147.79,7903995090.439911,46044477.0,0.1026,-31.58,449155,503835,511689,0.025
2368,SAFE,Real Estate,REIT - Diversified,S&P 600,97.83,59,60,65,33,16.06,1072001749.0619335,71610002.0,0.074,-6.41,295950,362066,342980,0.119
2369,JOUT,Consumer Cyclical,Leisure,NASDAQ,97.82,59,67,89,84,45.99,468847196.3385773,10474692.0,0.1342,-14.1,38747,62702,65687,0.155
2370,BZFD,Communication Services,Internet Content & Information,NASDAQ,97.82,59,86,9,6,1.11,125818715.11193228,77189396.0,0.1144,-58.58,565025,849505,1629461,-0.124
2371,SRE,Utilities,Utilities - Diversified,S&P 500,97.81,59,58,64,51,92.98,58263392004.566666,653690046.0,0.0167,-7.98,2595540,3758990,3686972,-0.039
2372,FCPT,Real Estate,REIT - Retail,S&P 600,97.78,59,54,54,38,26.07,2732754963.434004,109749197.0,0.0471,-7.26,666801,874003,861638,0.069
2373,DB,Financial Services,Banks - Regional,NYSE,97.77,59,62,37,84,34.66,61795184144.67198,1913163641.0,0.0019,-14.27,1884856,2399425,2653591,0.012
2374,ALRM,Technology,Software - Application,S&P 600,97.76,59,29,28,29,51.78,2231166929.318344,49460583.0,0.0764,-13.67,409798,563752,535415,0.11
2375,SCD,Financial Services,Asset Management,NYSE,97.72,59,55,50,52,15.27,354819154.88715553,22906337.0,0.08,-9.59,151340,84100,70460,0.334
2376,LAR,Basic Materials,Other Industrial Metals & Mining,NYSE,97.72,59,95,97,97,5.85,1703873537.5022888,163834000.0,0.036199998,-51.45,1844540,1771223,2009176,
2377,OVLY,Financial Services,Banks - Regional,NASDAQ,97.72,59,65,73,72,32.26,276886901.4962082,8413458.0,0.0069,-9.05,27460,44980,52776,0.061
2378,EFC,Real Estate,REIT - Mortgage,S&P 600,97.7,59,67,58,53,13.37,1701591439.4129028,125393624.0,0.0573,-5.31,1133695,1343528,1230161,0.765
2379,FAST,Industrials,Industrial Distribution,S&P 500,97.7,59,56,55,54,47.02,50743150572.08124,1148035061.0,0.027999999,-7.13,9745027,8331365,7721395,0.124
2380,VRSN,Technology,Software - Infrastructure,S&P 500,97.69,59,35,53,41,280.0,25969580444.335938,91000000.0,0.0229,-10.39,890560,867186,845252,0.066
2381,FFIN,Financial Services,Banks - Regional,S&P 400,97.68,59,61,47,34,34.68,4682453516.126175,143281930.0,0.0765,-10.48,847964,1036711,951382,0.131
2382,BPYPO,Real Estate,Real Estate Services,NASDAQ,97.68,59,58,63,56,15.07,,,0.17,-7.31,13330,16323,13372,-0.028
2383,NXT,Technology,Solar,S&P 400,97.68,59,81,89,94,100.03,23502926503.597412,150274472.0,0.0698,-38.68,3068130,3501746,3181428,-0.047
2384,ETB,Financial Services,Asset Management,NYSE,97.67,59,56,60,60,15.27,458245565.2055645,29374715.0,0.1,-2.55,38665,42668,45985,-0.102
2385,GENC,Industrials,Farm & Heavy Construction Machinery,NYSE ARCA,97.66,59,52,57,48,15.23,206820170.18767738,14657702.0,0.0061000003,-12.47,33033,33484,34748,-0.115
2386,HBIO,Healthcare,Medical Instruments & Supplies,NASDAQ,97.65,59,65,84,26,6.0,26519870.67614937,4510182.0,0.0273,-36.17,12492,16214,20400,-0.047
2387,DOW,Basic Materials,Chemicals,S&P 500,97.64,59,53,87,55,29.84,24325023532.5,720741438.0,0.0345,-30.18,9925394,12101561,11722840,-0.061
2388,VKQ,Financial Services,Asset Management,NYSE,97.63,59,60,56,54,9.68,542288057.5544119,55335515.0,0.0047,-3.1,161880,203470,201410,0.027
2389,IQI,Financial Services,Asset Management,NYSE,97.61,59,59,55,55,9.95,524607270.2747135,52883797.0,0.0021,-4.51,185695,162115,150465,0.009
2390,AUBN,Financial Services,Banks - Regional,NASDAQ,97.59,59,61,37,57,26.62,87331400.0,3493256.0,0.0019,-8.21,1307,1959,2619,0.115
2391,MSBIP,Financial Services,Banks - Regional,NASDAQ,97.59,59,55,60,61,25.08,,,8.41,-3.32,2180,3913,3228,0.143
2392,OIA,Financial Services,Asset Management,NYSE,97.59,59,55,57,57,6.17,295410965.6528473,47878600.0,0.0017,-3.59,93590,121993,117152,0.044
2393,BWBBP,Financial Services,Banks - Regional,NASDAQ,97.59,59,55,57,45,20.12,,,1.8,-10.5,2065,2815,2465,0.462
2394,INFU,Healthcare,Medical Devices,NYSE ARCA,97.57,59,49,87,69,9.12,183048040.05103302,20181703.0,0.008,-17.39,123004,234428,218056,-0.03
2395,QNST,Communication Services,Advertising Agencies,S&P 600,97.57,59,35,28,19,15.15,719216058.6964035,57445370.0,0.1325,-11.56,735930,715466,792810,0.283
2396,DEI,Real Estate,REIT - Office,S&P 600,97.57,59,51,33,18,12.28,1949528565.381503,167485267.0,0.2789,-27.72,2076875,2111968,2365823,-0.002
2397,DGICA,Financial Services,Insurance - Property & Casualty,NASDAQ,97.55,59,39,42,59,18.76,628731737.4700565,37049603.0,0.0355,-10.92,108483,152134,139284,-0.037
2398,VKI,Financial Services,Asset Management,NYSE ARCA,97.54,59,63,56,55,8.87,400154761.08516693,44412292.0,0.0011,-7.6,80530,94723,96878,0.002
2399,AVB,Real Estate,REIT - Residential,S&P 500,97.54,59,54,42,32,189.61,25893070533.86345,141872069.0,0.0394,-9.65,820446,1029748,1087835,0.025
2400,NMIH,Financial Services,Insurance - Specialty,S&P 600,97.54,59,41,66,53,41.58,2727391002.823906,75971891.0,0.028199999,-3.75,449180,595266,580708,0.059
2401,ALH,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,97.53,59,72,57,24,25.65,5014868463.0,198608652.0,0.0725,-6.66,512804,613511,620890,0.096
2402,NRO,Financial Services,Asset Management,NYSE ARCA,97.51,59,51,52,36,3.06,188184645.82279658,63361833.0,0.33,-9.2,329520,367086,307316,0.285
2403,EMBJ,Industrials,Aerospace & Defense,NYSE,97.5,59,57,56,84,64.93,10277088071.25,177958235.0,0.0147,-19.59,838533,1055267,1289376,0.184
2404,BKHA,Financial Services,Shell Companies,NASDAQ,97.5,59,53,54,51,12.1,49219900.884464264,4153578.0,0.09,1.0,721,963,890,
2405,MUJ,Financial Services,Asset Management,NYSE,97.5,59,58,60,62,12.03,651517450.5,53185098.0,0.0046,-5.13,67590,80466,90850,0.02
2406,APT,Industrials,Building Products & Equipment,NYSE ARCA,97.49,59,62,36,53,4.93,59462545.993852615,10216932.0,0.0241,-34.27,36292,54190,69942,0.055
2407,NEPH,Healthcare,Medical Instruments & Supplies,NASDAQ,97.48,59,29,32,89,3.77,39734959.29182482,10856546.0,0.0032,-41.28,5980,9473,17038,0.069
2408,APOG,Industrials,Building Products & Equipment,S&P 600,97.48,59,68,36,29,40.74,820092098.7920952,21351005.0,0.0251,-18.5,217882,316384,273728,0.016
2409,MCK,Healthcare,Medical Distribution,S&P 500,97.47,59,34,60,67,840.9,89244295917.90692,120204051.0,0.024,-15.83,868150,1081380,1138214,0.06
2410,ADAMM,Real Estate,REIT - Mortgage,NASDAQ,97.46,59,57,60,57,25.06,,,1.49,-2.19,11006,19562,15789,0.107
2411,WM,Industrials,Waste Management,S&P 500,97.45,59,41,44,48,238.75,84917211214.04626,401575752.0,0.0168,-3.78,1604300,2124316,2185800,0.035
2412,TJX,Consumer Cyclical,Apparel Retail,S&P 500,97.44,59,56,68,65,154.22,171124757199.25,1105814263.0,0.0128,-7.0,4812090,5728750,6165256,0.092
2413,ACFN,Technology,Scientific & Technical Instruments,NASDAQ,97.43,59,24,32,22,20.4,42640386.0,2508258.0,0.0093,-38.18,12224,10984,9440,-0.281
2414,IFBD,Technology,Software - Application,NASDAQ,97.43,59,31,61,10,1.07,7451603.464753926,8188575.0,0.0089,-23.57,5611,12907,102176,2.712
2415,MMI,Real Estate,Real Estate Services,S&P 600,97.4,59,58,41,25,30.38,1068087849.2632751,37821808.0,0.066,-9.64,125970,173846,217724,0.182
2416,DMAC,Healthcare,Biotechnology,NASDAQ,97.37,59,40,47,88,6.74,322761224.21708107,53883345.0,0.134,-35.31,179270,238340,208678,
