Ticker,Name,Sector,Industry,Universe,Volume,AverageVolume10days,MACDV_12_26_9,MACDV_H_12_26_9,MACDV_H_12_26_9_TrendUp,MACDV_50_200,OTT Uptrend,OTT Ratio,ATR_20,Signal,USI,USI Diff,USI crossed zero,Num shares,Close
SXC,"SunCoke Energy, Inc.",Materials,Steel,S&P 600,871600,814620.0,76.71872538721504,4.929853480279462,False,-158.58027384523538,True,1.0239634556935682,0.23092252375152683,None,0.5625926452760911,-0.02690493356790835,False,433,8.25
KNTK,"Kinetik Holdings, Inc.",Energy,Oil & Gas Storage & Transportation,S&P 600,956100,1433890.0,-87.40160305650872,-53.57454789738807,False,-159.05372251211404,False,0.9590610431411892,1.592110267674325,None,-0.32079144841278484,-0.029531969941570924,False,62,35.97999954223633
CENT,Central Garden & Pet Company,Consumer Staples,Household Products,S&P 600,49800,61820.0,-178.55657221380022,-36.32782321940192,False,-159.16424961763778,False,0.960821333300244,0.8328673352086683,None,0.0,0.0,False,120,29.579999923706055
SCVL,"Shoe Carnival, Inc.",Consumer Discretionary,Apparel Retail,S&P 600,579500,419070.0,-62.500013739237325,-31.87267638922831,False,-159.23675529469656,False,0.9887342802680787,0.9218091852953393,None,-0.27779040456848186,-0.07742802105867244,False,108,18.59000015258789
SBUX,Starbucks,Consumer Discretionary,Restaurants,S&P 500,11077800,10166620.0,-78.9435322387911,-23.014729713535246,False,-160.55109105469037,False,0.9737279709605445,1.9850600470170872,None,-0.34029589420362694,-0.0670360447860428,False,50,78.45999908447266
HRB,H&R Block,Consumer Discretionary,Specialized Consumer Services,S&P 400,1146500,1121750.0,-13.75925395049353,4.895198992393219,False,-160.60969717259786,False,0.9824198864224024,1.102967378883358,None,-0.005893167148489027,-0.03605322851299817,False,90,50.810001373291016
CARS,Cars.com,Communication Services,Interactive Media & Services,S&P 600,1371600,978860.0,-108.33967027693208,-47.053886825187625,False,-161.26910089705373,False,0.9645838259371154,0.49513814445629617,None,-0.5262876887519098,-0.10208149646818188,False,201,10.180000305175781
KMB,Kimberly-Clark,Consumer Staples,Household Products,S&P 500,1854700,2031760.0,-96.84736711309799,-12.379799111019423,False,-161.31625018989507,False,0.9794846885862298,2.0655326314899196,None,-0.3915293507598925,-0.006476215794188278,False,48,119.56999969482422
FND,Floor & Decor,Consumer Discretionary,Home Improvement Retail,S&P 400,3074700,2508250.0,-134.9815360773522,-38.832753081853426,True,-161.76339725505176,False,0.9604492272330536,2.8138924182069154,None,-0.5731099395871934,-0.050310936528241035,False,35,66.83000183105469
GBX,"The Greenbrier Companies, Inc.",Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 600,301900,302140.0,-33.91443337124353,-12.069466524115192,False,-162.50297130711976,False,0.9789802359384572,1.162356984863478,None,-0.1770702371100918,-0.03604833744675795,False,86,43.900001525878906
OPCH,Option Care Health,Health Care,Health Care Facilities,S&P 400,1720600,1734250.0,-53.354571961330954,-8.588372085454004,False,-162.8180077904818,False,0.9784508070742969,0.7588031237530374,None,-0.15512014207065086,-0.028351232303479218,False,131,26.709999084472656
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,S&P 500,15632000,14490540.0,-42.86463477716499,-27.419198926549804,False,-165.58869933319528,True,1.0004608343024783,1.0190655907106383,None,-0.1993003513423701,-0.08167559015437631,False,98,31.719999313354492
PG,Procter & Gamble,Consumer Staples,Personal Care Products,S&P 500,7366800,6791040.0,-75.76139292753903,-15.467664123812746,False,-165.71169636091824,False,0.9803896644203874,2.0934149750026223,None,-0.2784929472606539,-0.002636658508558709,False,47,149.69000244140625
CIVI,Civitas Resources,Energy,Oil & Gas Exploration & Production,S&P 400,2991300,3093170.0,-1.65491101806447,-15.873104104633411,False,-165.77739388565715,True,1.0163197290511423,1.7809227324189,None,-0.012872525613567927,-0.07178851801543654,False,56,29.479999542236328
ARCB,ArcBest Corp.,Industrials,Cargo Ground Transportation,S&P 600,384600,391480.0,0.9945164460365761,14.762435822052813,False,-165.98381278774966,False,0.9860399650059066,3.2293554475382447,None,0.08501004767867967,-0.016336173733815157,False,30,69.87999725341797
SHAK,"Shake Shack, Inc.",Consumer Discretionary,Restaurants,S&P 600,1727000,1221440.0,-103.23772511008762,-5.595736177302342,False,-166.34075982988983,False,0.9735136159390465,3.3531462483323065,None,-0.31944261313078215,-0.062271657675969205,False,29,86.76000213623047
PNFP,Pinnacle Financial Partners,Financials,Regional Banks,S&P 400,1298700,1046020.0,-68.2896132492112,-25.066702698402153,False,-166.8347880216699,False,0.9710043045302341,2.4328927446885773,None,-0.38134912436069546,-0.11158628222588274,False,41,86.37999725341797
DEA,"Easterly Government Properties, Inc.",Real Estate,Office REITs,S&P 600,498000,457830.0,-61.19647929647755,-38.90266531177695,False,-167.1123409051353,True,1.0034998000043778,0.469697978509337,None,-0.37397418183410325,-0.07156173826638906,False,212,21.329999923706055
RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,1488900,1139130.0,-11.88605962696095,-23.200783708786652,False,-167.58075962690629,False,0.9797633366457785,0.17590872878269365,None,-0.024849493922945814,-0.1292683100414933,False,568,4.230000019073486
PCG,PG&E Corporation,Utilities,Multi-Utilities,S&P 500,19746100,27993920.0,72.35328681724079,23.428023355156583,False,-168.15225102515907,True,1.0243696415285362,0.46190460386800597,None,0.3635603814080193,-0.028721226386614618,False,216,15.859999656677246
BCPC,Balchem Corporation,Materials,Specialty Chemicals,S&P 600,242200,153610.0,-124.39421065344362,-15.105676809298927,True,-168.6432484036377,False,0.9760852378625856,3.3013440630270248,None,-0.5576577667008228,0.024866096487042744,False,30,144.63999938964844
CSL,Carlisle Companies,Industrials,Industrial Conglomerates,S&P 400,823400,532340.0,-110.02059485017351,4.26551889327628,False,-169.20902733021964,False,0.9780932796349385,10.409937705812107,None,-0.4441023854278192,-0.0039698308601036625,False,9,323.9200134277344
TYL,Tyler Technologies,Information Technology,Application Software,S&P 500,322400,410970.0,-106.78268315214498,2.904847722826304,True,-169.29542214708408,False,0.9798044074714828,12.617823157642205,None,-0.3396120486220054,0.06889449177807311,False,7,504.2099914550781
FICO,Fair Isaac,Information Technology,Application Software,S&P 500,297700,518950.0,91.34417333476458,9.16642963647297,False,-170.33549578479003,True,1.021932686398969,74.48061266325203,None,0.40605884377435164,-0.11893470830545005,False,1,1665.2099609375
INGR,Ingredion,Consumer Staples,Agricultural Products & Services,S&P 400,511100,556910.0,-75.29955531633273,4.657849889356797,False,-170.65695102536947,False,0.9823292839179476,1.8974828736170448,None,-0.23418957702308038,0.0019361741637930197,False,52,119.7300033569336
ANF,Abercrombie & Fitch,Consumer Discretionary,Apparel Retail,S&P 400,2192800,2015030.0,-120.42495609887823,-32.62083952670591,False,-170.66372206378065,False,0.9613075768011666,3.477316328088084,None,-0.6311066151201015,-0.026167578582517836,False,28,73.36000061035156
OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,S&P 500,1723400,2170390.0,32.42193717110829,-10.677875704733964,False,-171.28542399722596,False,0.9921952611540117,1.4163473800822548,None,0.25266776287460135,-0.0784685347430063,False,70,89.45999908447266
AMSF,"Amerisafe, Inc.",Financials,Property & Casualty Insurance,S&P 600,123600,133480.0,-92.50432738389244,-26.290377545736945,False,-172.54748978844927,False,0.9700219339506333,0.9189574670340842,None,-0.4415994836660688,-0.05965594715989858,False,108,40.900001525878906
PPG,PPG Industries,Materials,Specialty Chemicals,S&P 500,1772700,1587210.0,-111.65814583854443,-25.313517927839158,False,-173.3924370906632,False,0.9724802704092305,2.166404853429341,None,-0.580617675950132,-0.07059750676647802,False,46,98.4800033569336
WHR,Whirlpool Corporation,Consumer Discretionary,Household Appliances,S&P 400,1953300,1110250.0,-137.39590586937942,-18.653141943559348,False,-175.3441352208323,False,0.9688223395296695,2.6046156537647436,None,-0.6496855038670515,-0.06069839279233591,False,38,71.52999877929688
CTS,CTS Corporation,Information Technology,Electronic Manufacturing Services,S&P 600,190100,181560.0,-87.66749018938533,-26.26070796563006,False,-176.84784891408478,False,0.9789716963044344,1.0696206167242444,None,-0.32036154688848717,-0.05039222950426353,False,93,36.7400016784668
EIX,Edison International,Utilities,Electric Utilities,S&P 500,2610100,3706320.0,-18.222033411328297,-16.345283631596452,False,-178.3878766984792,True,1.01765596172508,1.451413011434231,None,-0.13500503866004004,-0.0509388903219581,False,68,52.119998931884766
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,S&P 500,742300,701500.0,-45.262315445948126,-24.2273503576599,False,-178.88878382396098,False,0.9774890312747593,2.9921340991919285,None,-0.20242408389005637,-0.051898164194637,False,33,184.52999877929688
CBT,Cabot Corp,Materials,Diversified Chemicals,S&P 400,564300,389750.0,-97.70503654280913,-33.598114853707585,False,-179.06349497481253,False,0.978719370843675,1.8402369971018526,None,-0.53952863910562,-0.08833293605580361,False,54,69.18000030517578
FTRE,Fortrea,Health Care,Biotechnology,S&P 600,980400,1374450.0,30.954568549011235,3.2181852990401296,False,-180.9094417274816,True,1.023881920887037,0.6619513488024378,None,0.06501145639129481,0.025770025673623125,False,151,9.675000190734863
AMH,American Homes 4 Rent,Real Estate,Single-Family Residential REITs,S&P 400,2324100,2447200.0,-77.04768930003965,3.11944191971682,True,-180.99385737506742,False,0.9826073121878037,0.5631480545687998,None,-0.31040186343771753,0.004138962908460442,False,177,32.540000915527344
SIGI,Selective Insurance Group,Financials,Property & Casualty Insurance,S&P 400,502500,439690.0,66.15102565560622,16.89755873544439,False,-181.4322711335907,True,1.0008176521248795,1.7538504404522932,None,0.5329466313075221,-0.0474300307841915,False,57,81.77999877929688
RH,RH,Consumer Discretionary,Homefurnishing Retail,S&P 400,1747200,1004660.0,-84.6657735814349,-27.15454897627184,False,-182.2099252133241,False,0.9673751813569649,11.289683235971198,None,-0.4070251006470561,-0.06365238291853043,False,8,173.3699951171875
ICUI,ICU Medical,Health Care,Health Care Supplies,S&P 600,198000,208640.0,-60.61266632965221,-19.87022438046521,False,-182.2933164446878,False,0.9803174959488805,4.489989177679989,None,-0.24384337294212124,-0.045874252547945776,False,22,114.12999725341797
VIR,"Vir Biotechnology, Inc.",Health Care,Biotechnology,S&P 600,1186600,1532660.0,72.09183226053901,10.200225597396646,False,-182.3194176788956,True,1.031094827148785,0.3236715440660198,None,0.3864975729102874,0.014395687210592922,False,308,5.800000190734863
FCPT,"Four Corners Property Trust, Inc.",Real Estate,Other Specialized REITs,S&P 600,646700,662000.0,-81.05061306865873,-3.2133814997985013,False,-182.53076394272782,False,0.9822030720690004,0.3991893609673957,None,-0.3362088253055761,0.0013457613130561374,False,250,23.899999618530273
CRGY,Crescent Energy Company,Energy,Oil & Gas Exploration & Production,S&P 600,6813000,4333040.0,-14.542864361101254,-12.543171460911132,False,-183.2363401847109,True,1.0014737157813245,0.4442831034087114,None,-0.03065380761869222,-0.042489253535066704,False,225,8.079999923706055
MMI,"Marcus & Millichap, Inc.",Real Estate,Real Estate Services,S&P 600,159900,138210.0,-120.91024837546568,-28.80600190428727,True,-183.96306052254633,False,0.9701669890197085,0.7799912494256596,None,-0.6537184420943968,-0.031669944338344136,False,128,27.450000762939453
KNX,Knight-Swift,Industrials,Cargo Ground Transportation,S&P 400,5650200,5075460.0,23.25158196825679,40.24195416018512,False,-184.12438337107514,True,1.001657440698578,1.5048000735605043,None,0.22048036832500234,0.004813683959154408,False,66,42.369998931884766
SKY,"Champion Homes, Inc.",Consumer Discretionary,Homebuilding,S&P 600,787000,771730.0,-78.51497709673451,-58.7142499186435,False,-184.80937573419683,False,0.9916332888818908,2.507695850147729,None,-0.3989056781986615,-0.08058747555875023,False,39,64.26000213623047
SNDR,Schneider National,Industrials,Cargo Ground Transportation,S&P 600,1808000,1570710.0,-55.693675518457866,38.875499593035826,False,-186.006522353697,False,0.9874208992981781,0.7256490219165104,None,-0.10625226643049647,0.06685261972498259,False,137,22.200000762939453
GEO,"GEO Group, Inc.",Industrials,Environmental & Facilities Services,S&P 600,1659600,2326680.0,-97.80761130383286,-35.835707595696384,False,-188.75904502925434,False,0.9613640361975571,0.8823075939072811,None,-0.3801878274831416,-0.05874552993670029,False,113,17.690000534057617
BFS,"Saul Centers, Inc.",Real Estate,Retail REITs,S&P 600,82500,72230.0,-86.68273107698494,-18.378357355330365,False,-189.19911630557635,False,0.976299784623912,0.5863488635274361,None,-0.38626258902227445,-0.05951758221582959,False,170,30.270000457763672
KOP,"Koppers Holdings, Inc.",Materials,Commodity Chemicals,S&P 600,181300,150890.0,-87.01123390412752,-16.39201500670427,True,-189.4477575094404,False,0.9702168796844434,0.8322495139204594,None,-0.5301970026826243,-0.028477703831295553,False,120,26.350000381469727
UNF,UniFirst Corporation,Industrials,Diversified Support Services,S&P 600,87700,93140.0,-77.1057029469007,-17.991054593425375,False,-189.7375834432993,False,0.9716950649687905,3.8350689661629724,None,-0.30175413848355526,-0.06593847598514274,False,26,157.4499969482422
OLN,Olin Corporation,Materials,Diversified Chemicals,S&P 400,2358400,2505470.0,23.7013335009597,-24.012232622354198,False,-190.75739321868005,True,1.0167466033955592,1.1587818448695468,None,0.07155870650766273,-0.0902715286129407,False,86,22.280000686645508
BDX,Becton Dickinson,Health Care,Health Care Equipment,S&P 500,1079400,1290220.0,15.854829305590403,4.313524997753438,False,-191.2080432611364,True,1.0189879818661383,3.663700542807944,None,0.04319738022055209,-0.05995226122943353,False,27,186.55999755859375
NWL,Newell Brands,Consumer Discretionary,Housewares & Specialties,S&P 600,7648800,7584350.0,-79.39261316410752,-18.828574052616375,False,-191.45019189285915,False,0.9763415345553229,0.23862818152100285,None,-0.43265832423644557,-0.07006590574706362,False,419,4.840000152587891
TREX,Trex,Industrials,Building Products,S&P 400,1125400,1438980.0,-98.42294676549203,11.334390041592386,False,-191.4502480820575,False,0.9793741396249231,1.9879831614936958,None,-0.42462472607451224,-0.004256507662737274,False,50,50.29999923706055
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,S&P 500,1578600,1301410.0,3.4077210583492383,28.821343860612444,False,-191.585765491822,False,0.990277620420328,4.32088843132007,None,0.12665091097329081,-0.010391826859245668,False,23,137.08999633789062
PRAA,"PRA Group, Inc.",Financials,Consumer Finance,S&P 600,279200,299460.0,-129.48329153743265,-45.55256825092148,False,-193.65881363812878,False,0.9560558803613111,0.5752546053691869,None,-0.6763154947892324,-0.039577958326225904,False,173,13.390000343322754
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,S&P 500,1647700,795350.0,86.1176547400775,32.42042270347093,False,-193.68188067272933,True,1.0219254737946613,9.322580001458837,None,0.3672532947673141,-0.006841992652409035,False,10,331.0
DVA,DaVita,Health Care,Health Care Services,S&P 500,594600,671150.0,-62.53014488266232,-15.968478524062625,False,-194.59539659322587,False,0.9769737303006658,3.0859655259211034,None,-0.24055476388682603,-0.034078076963121984,False,32,123.98999786376953
QTWO,"Q2 Holdings, Inc.",Information Technology,Application Software,S&P 600,798600,1165310.0,-176.9850298782743,-47.126723236384464,True,-195.1775393030201,False,0.9530753588925742,2.4595168782263412,None,-0.5458410313599691,-0.034448500631513945,False,40,62.2400016784668
SAM,Boston Beer Company,Consumer Staples,Brewers,S&P 400,360100,222940.0,8.59599557334251,-0.024665346614016315,False,-195.40065596745833,True,1.0212799754648205,6.705995885218286,None,0.0334615603810702,-0.009910046420831785,False,14,215.67999267578125
FTNT,Fortinet,Information Technology,Systems Software,S&P 500,4595500,4413210.0,30.79106729600648,4.158014028037048,False,-195.64896023278192,False,0.9890776709709799,2.3186585126190598,None,0.3940092586012553,-0.04508384280826455,False,43,83.04000091552734
CPAY,Corpay,Financials,Transaction & Payment Processing Services,S&P 500,492000,414260.0,-94.23702531283182,-2.8874851248270943,False,-196.2138107220001,False,0.9758321608805905,7.218070690595817,None,-0.4329968937026711,-0.0024748654309233453,False,13,280.1099853515625
RXO,"RXO, Inc.",Industrials,Cargo Ground Transportation,S&P 600,2220100,1735460.0,30.488141416874768,18.31723028780743,False,-198.0375573389558,True,1.024747023945801,0.8781021016448376,None,0.17608212132519033,-0.01611680379072028,False,113,16.59000015258789
SAIA,Saia,Industrials,Cargo Ground Transportation,S&P 400,402400,503340.0,3.4126234571630785,3.1594779792962013,False,-198.23372271523044,True,1.0183796455644434,14.219833216804187,None,0.06242315306138842,-0.002996885858566195,False,7,294.2300109863281
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,S&P 500,510600,827140.0,-84.61651769973108,-16.272525943681146,False,-198.2512799011185,False,0.976677075442824,2.2232348787573035,None,-0.3452733483905202,-0.028800833091318645,False,44,134.5500030517578
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,S&P 500,13254900,20840220.0,-31.887116064255366,3.1173612368426973,False,-200.67869606697434,False,0.9834359306780045,1.0780808019625503,None,-0.1110197114380825,-0.030722775879477568,False,92,43.959999084472656
AVNT,Avient,Materials,Specialty Chemicals,S&P 400,486500,497690.0,-113.78158222061658,-25.398299412950223,False,-202.93582825970384,False,0.9739071975511805,0.9509165321880485,None,-0.46777040813071363,-0.05083158811895905,False,105,30.3700008392334
SAIC,Science Applications Intl Corp,Industrials,Diversified Support Services,S&P 400,569600,470360.0,-86.83595058845874,9.76510858024551,False,-204.66839659354665,False,0.9814306702605475,2.8304406883431166,None,-0.2857234959456521,-0.04374963783672203,False,35,96.55999755859375
DXCM,Dexcom,Health Care,Health Care Equipment,S&P 500,3500100,4903990.0,-102.58861618056561,6.020337023962654,False,-204.87801272623344,False,0.9800132051754407,2.6227793220588556,None,-0.3586376003091953,0.01944753963688456,False,38,65.12000274658203
